id,title,price,availability,star_rating,category
f252a6d5-ba2a-4af2-bf85-f28beb66ce19,The Sense of an Ending,31.38,2 ,3,Add a comment
623065cb-04de-40bf-8b5f-ac36575caa34,The Republic,33.78,1 ,3,Add a comment
ec214d97-6c5f-4504-984d-82bff94fbacb,The Odyssey,29.64,1 ,3,Add a comment
caeba2b7-9046-4e9e-bc62-3b31ea9f3aa9,The Light of the Fireflies,54.43,1 ,1,Add a comment
d428d02b-c3e1-4d05-961e-4c20f55725a5,The Iliad,16.16,1 ,1,Add a comment
09d74b16-d0bc-466b-8e11-99814e271034,The Communist Manifesto,14.76,1 ,3,Add a comment
a693b067-7688-4faa-a52d-6e6ba67b8012,Lord of the Flies,24.89,1 ,3,Add a comment
ff5ffb76-79ea-4f20-9a0c-e82fcc0c8ebf,Unicorn Tracks,18.78,16 ,3,Fantasy
ebd0cd14-5508-4b1e-89d0-01cc82e96556,"Saga, Volume 6 (Saga (Collected Editions) #6)",25.02,16 ,3,Fantasy
e2663938-0cce-4446-ba38-1f4263fa61cb,Princess Between Worlds (Wide-Awake Princess #5),13.34,16 ,5,Fantasy
86dd3130-17e9-4d48-afbd-368c8926f3da,Masks and Shadows,56.40,16 ,2,Fantasy
920c791b-3ecd-41fa-93fc-2c46afc23835,Crown of Midnight (Throne of Glass #2),43.29,16 ,3,Fantasy
bf30fdf5-aa53-4d82-9641-485bd55a0263,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",28.09,16 ,2,Fantasy
cb819895-d96b-4e15-bbdb-24444ce270c4,A Court of Thorns and Roses (A Court of Thorns and Roses #1),52.37,16 ,1,Fantasy
85502230-4147-472e-9369-c4d64709d0c6,Throne of Glass (Throne of Glass #1),35.07,15 ,3,Fantasy
92f9fa19-a626-4de8-9198-610d4093e553,The Glittering Court (The Glittering Court #1),44.28,15 ,1,Fantasy
69f6bab3-5c6b-40ed-bdda-7cdaba33e2e7,Hollow City (Miss Peregrine’s Peculiar Children #2),42.98,15 ,1,Fantasy
5f241597-34f7-470c-8f4f-c19a0fd012d0,The Star-Touched Queen,46.02,14 ,5,Fantasy
88536afe-26c9-4fab-8bc5-6da28726f729,The Hidden Oracle (The Trials of Apollo #1),52.26,14 ,2,Fantasy
928e7bd6-f2cf-4be6-a9c7-cfe209948f8a,The Bane Chronicles (The Bane Chronicles #1-11),44.73,14 ,4,Fantasy
aff20e51-9380-481a-8780-3603bf20686c,Island of Dragons (Unwanteds #7),29.65,14 ,1,Fantasy
ddd1fb08-b251-4f5a-8f4b-336c1150c61c,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),37.51,14 ,5,Fantasy
de5f5037-b6c1-41b3-9e3e-befecbba821c,City of Glass (The Mortal Instruments #3),56.02,14 ,4,Fantasy
24af0fdd-0411-443f-a60e-5b6004328d21,Searching for Meaning in Gailana,38.73,13 ,1,Fantasy
94b8c1d0-f838-4cb1-a3e8-e96c95c64346,The Star-Touched Queen,32.30,12 ,5,Fantasy
90efec88-d469-4ad7-8d03-8058a6a3ce0c,A Shard of Ice (The Black Symphony Saga #1),56.63,9 ,3,Fantasy
af8f3d9f-baa5-415e-b73a-cfa27b5b78bb,King's Folly (The Kinsman Chronicles #1),39.61,7 ,5,Fantasy
3cbbe97c-8f5a-4765-9e97-d59b88950f04,Every Heart a Doorway (Every Heart A Doorway #1),12.16,7 ,5,Fantasy
a55577ef-8b5d-4fe1-9ade-9aa88f7403f9,A Gathering of Shadows (Shades of Magic #2),44.81,7 ,4,Fantasy
09ae9335-3e6e-4490-9d21-8aa3adc17684,The Raven Boys (The Raven Cycle #1),57.74,5 ,4,Fantasy
a4e2393a-6214-4117-aca3-c239875611ee,The False Prince (The Ascendance Trilogy #1),56.00,5 ,5,Fantasy
65614208-3a38-4cb9-b4b8-7081c06040f2,Tell the Wind and Fire,45.51,5 ,3,Fantasy
88996c84-d69e-40b7-9f5e-edfc8a9701bc,A Feast for Crows (A Song of Ice and Fire #4),17.21,5 ,4,Fantasy
567c4325-9b76-4600-a01a-86a3c4154cf0,The Demonists (Demonist #1),52.11,4 ,2,Fantasy
7476c7cc-ec72-443d-b79b-65e39754f2a4,The Beast (Black Dagger Brotherhood #14),46.08,4 ,5,Fantasy
04ef98c1-fb34-4cbf-8cf1-312dabce6871,Paper and Fire (The Great Library #2),49.45,4 ,5,Fantasy
4ca15003-a339-4a17-a8c9-1d96f831ae6b,Harry Potter and the Order of the Phoenix (Harry Potter #5),31.63,4 ,4,Fantasy
2f72ef75-87a4-44f0-b161-91dbc8add96d,Harry Potter and the Half-Blood Prince (Harry Potter #6),48.75,4 ,5,Fantasy
4a76028f-73b1-46f7-a875-0a6b856e05a5,Harry Potter and the Chamber of Secrets (Harry Potter #2),14.74,4 ,1,Fantasy
5fff8ecd-7014-4ae3-8d35-52d743681c60,The Rose & the Dagger (The Wrath and the Dawn #2),58.64,3 ,4,Fantasy
26f59f51-e3e1-4d23-ad52-373e37fb4969,Soldier (Talon #3),24.72,3 ,2,Fantasy
8694c0ea-d1e8-45a8-a04d-ed98ce822305,Midnight Riot (Peter Grant/ Rivers of London - books #1),55.46,3 ,2,Fantasy
7ee95f4f-8a02-4589-a4c0-4bd24161280a,Heir to the Sky,44.07,3 ,4,Fantasy
7b41b303-d1c6-409e-979a-08321e33ba32,Eragon (The Inheritance Cycle #1),43.87,3 ,3,Fantasy
df49048d-2104-47e1-844b-3889a0587d6a,Darkfever (Fever #1),56.02,3 ,1,Fantasy
eeb95a2a-54d3-4698-ae89-5c5d594d4ae5,Ash,22.06,3 ,4,Fantasy
01c3b0ea-1cd0-440d-b167-3307bc97dbd8,A Storm of Swords (A Song of Ice and Fire #3),31.22,3 ,2,Fantasy
6fd38f9c-306c-47ac-ba7d-06f5daad5543,Vampire Girl (Vampire Girl #1),53.82,1 ,2,Fantasy
70a6d00e-bab9-4f4d-a7f7-dca1a7ecbb0a,The Silent Twin (Detective Jennifer Knight #3),36.25,1 ,3,Fantasy
689af44f-9a7b-4008-8a71-174ff6c5ae3f,The Mirror & the Maze (The Wrath and the Dawn #1.5),29.38,1 ,1,Fantasy
a5942315-b704-43fe-a4cb-b84f3e0e9e32,Sister Sable (The Mad Queen #1),13.33,1 ,3,Fantasy
14fcf781-a751-4154-9108-7221c0434d75,Shadow Rites (Jane Yellowrock #10),21.72,1 ,4,Fantasy
039e06ec-b5b6-4807-8947-0e3695c2a53d,Origins (Alphas 0.5),28.99,1 ,1,Fantasy
bea2afdf-8125-446a-a2ab-db4ee15dc9b0,One Second (Seven #7),52.94,1 ,2,Fantasy
3898cf93-827a-42da-b025-a0745ecbb065,Myriad (Prentor #1),58.75,1 ,4,Fantasy
6598200d-7f09-4d4a-bd18-2ea89693770d,Without Borders (Wanderlove #1),45.07,16 ,2,New Adult
0f4d3af7-be11-4bfc-9cda-90a511a26c3e,The Mistake (Off-Campus #2),43.29,15 ,3,New Adult
f6ba3282-e253-4fd1-8003-71bd05e44bf1,The Matchmaker's Playbook (Wingmen Inc. #1),55.85,15 ,1,New Adult
97d074d8-83a2-4ad3-a5d8-4874c93cb0f0,The Hook Up (Game On #1),36.29,1 ,5,New Adult
26588de9-ddb9-436b-b677-e70444291406,Shameless,58.35,1 ,3,New Adult
42192bf6-9482-45f2-ad4c-4aaaa182c164,Off Sides (Off #1),39.45,1 ,5,New Adult
887bacca-90ea-4830-80da-c139217df568,The Requiem Red,22.65,19 ,1,Young Adult
8429cadb-58d8-49c7-955d-1ecc94f99a22,Set Me Free,17.46,19 ,5,Young Adult
be178492-9674-4891-8023-ec6257062be9,The Natural History of Us (The Fine Art of Pretending #2),45.22,16 ,3,Young Adult
0c9c9114-a80b-4933-bf45-92c90f43413c,Obsidian (Lux #1),14.86,16 ,2,Young Adult
60437c88-79dd-4648-9590-30718f033d47,Burning,28.81,16 ,3,Young Adult
945e37cf-ea03-4a99-ad8f-4b2aaa435385,A Fierce and Subtle Poison,28.13,16 ,4,Young Adult
1b3fd91a-13a4-48d3-b317-43a9526db249,Scarlett Epstein Hates It Here,43.55,15 ,5,Young Adult
2c15ad9b-3dde-4994-9285-1031d4580123,"Nightingale, Sing",38.28,15 ,1,Young Adult
9552fb1b-0f31-4cbe-8fab-33a5ff2d6bc9,Library of Souls (Miss Peregrine’s Peculiar Children #3),48.56,15 ,5,Young Adult
45361fb5-a753-49a2-9fe2-b64202971fd9,Frostbite (Vampire Academy #2),29.99,15 ,5,Young Adult
fed08f7f-5748-4812-87e2-ecd319eb5c41,Wild Swans,14.36,14 ,2,Young Adult
a2a20c28-7579-4e83-ab0d-b1ccc9ee27b1,Until Friday Night (The Field Party #1),46.31,14 ,2,Young Adult
c6f9f342-49be-4323-bdb2-a896ed96d371,This Is Where It Ends,27.12,14 ,2,Young Adult
edd690f9-7c00-4e5c-a8d1-a7e3aecb0cf9,The Darkest Lie,35.35,14 ,5,Young Adult
d222c47f-b300-4112-8928-b64c0413cd67,My Kind of Crazy,40.36,14 ,1,Young Adult
d861b2f8-ad42-4de2-a271-dafba62b8b44,Don't Get Caught,55.35,14 ,1,Young Adult
be369aa0-8f8e-492b-94e0-0ed5d66ba7af,Catching Jordan (Hundred Oaks),50.83,14 ,3,Young Adult
f7dbcc01-d4a2-4fc2-8151-3313fe1f15c9,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),58.14,14 ,4,Young Adult
0c356003-820e-4a85-adce-7c22267ae13e,The Epidemic (The Program 0.6),14.44,12 ,5,Young Adult
0bc76919-64e6-4bd7-943a-ae36d2a27a8e,Stars Above (The Lunar Chronicles #4.5),48.05,12 ,2,Young Adult
0c89ed46-3ca9-43dd-9d0a-6f077f32e3ec,No Love Allowed (Dodge Cove #1),54.65,12 ,4,Young Adult
a1ae29a9-c876-45fd-9862-397046f6d3d6,"Exit, Pursued by a Bear",51.34,11 ,4,Young Adult
244f3088-711a-4423-b67f-3692d7c38044,The Alien Club,54.40,9 ,1,Young Adult
0cd1aec1-8543-4445-9f69-0da45dbcd2df,Don't Forget Steven,33.23,9 ,1,Young Adult
4d0d3fc2-2a30-4603-8dcb-d42c10229ffc,South of Sunshine,28.93,8 ,1,Young Adult
5b756aca-4d54-4f56-b137-a80a456f4434,My Life Next Door (My Life Next Door ),36.39,8 ,5,Young Adult
13a6785d-34a4-4710-9e81-bbedec6996ca,Future Shock (Future Shock #1),55.65,8 ,5,Young Adult
3c1fc5d0-0c68-4eec-a1b0-c2175eece643,Nightstruck: A Novel,50.35,7 ,4,Young Adult
ca2e5fa3-60e5-45e0-9be0-333eab346466,Tell the Wolves I'm Home,50.96,6 ,2,Young Adult
67bdde8a-03af-4237-b9e3-4f6e0a7a9a44,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.31,5 ,4,Young Adult
602e0ea2-67ec-4d05-8b56-55695a3f353a,Where She Went (If I Stay #2),41.73,5 ,4,Young Adult
46eb3212-85dc-4047-9df2-e56cb6d72a12,Two Summers,14.64,5 ,1,Young Adult
0aaa28d0-9437-46f6-97ad-7d82624ff752,The Darkest Corners,11.33,5 ,5,Young Adult
ecc35c27-53a8-4f5a-a918-bbdeb42c26c4,Tell Me Three Things,41.81,5 ,1,Young Adult
88271d70-f64f-43d1-b735-c2c2dec314e2,Lola and the Boy Next Door (Anna and the French Kiss #2),23.63,5 ,4,Young Adult
6693ef42-41b8-4c39-8024-96ea0b29fa58,Kill the Boy Band,15.52,5 ,5,Young Adult
3a575ed7-f400-4a35-ae07-a1de8d9a5bed,Isla and the Happily Ever After (Anna and the French Kiss #3),48.13,5 ,5,Young Adult
3c527e71-d934-4161-8418-22f37ceae4d1,An Abundance of Katherines,10.00,5 ,5,Young Adult
5a6a6f15-44e8-4409-9b3b-e675f0a54f55,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.17,4 ,4,Young Adult
050eb4ff-348e-4fc3-b538-55e33ae04ade,Walk the Edge (Thunder Road #2),32.36,3 ,3,Young Adult
0530d97b-79b2-42a2-bfb4-6be9788afea6,Two Boys Kissing,32.74,3 ,2,Young Adult
34333e1d-1cb2-499f-b080-dd5ee4fd4727,The New Guy (and Other Senior Year Distractions),44.92,3 ,3,Young Adult
90c79d9b-bb96-42b8-bee1-6466e832d423,"The Land of 10,000 Madonnas",29.64,3 ,4,Young Adult
026e392b-7e46-4e8c-afbf-aae80fd46eca,Scarlet (The Lunar Chronicles #2),14.57,3 ,4,Young Adult
05787362-9324-436d-ac43-3bb50af2d5c7,Legend (Legend #1),43.69,3 ,4,Young Adult
324dadde-9a95-4f7c-93c3-056e34d2ef4a,Lady Renegades (Rebel Belle #3),53.04,3 ,5,Young Adult
389570ae-7c0b-49e5-a48d-ef3d05e2fc2d,Golden (Heart of Dread #3),42.21,3 ,4,Young Adult
ace0d8b5-c003-4648-a6df-7b02d3edde63,Cinder (The Lunar Chronicles #1),26.09,3 ,1,Young Adult
6c44d0e9-7e29-4862-b301-ca9a610f59fc,Boy Meets Boy,21.12,3 ,3,Young Adult
9623900e-5ad2-4589-8fe5-c9c6c4f43ee3,Annie on My Mind,36.83,3 ,5,Young Adult
b483b244-84fe-4de5-a77f-e7c905894f19,New Moon (Twilight #2),12.86,2 ,4,Young Adult
7842d4ab-6b3e-4920-a505-8854e81006f6,Girl Online On Tour (Girl Online #2),53.47,2 ,1,Young Adult
732b801c-0061-4580-b565-8fb874ed402a,The Haters,27.89,1 ,5,Young Adult
b5d33f50-381b-4893-bea9-28d59406c272,The Art of Not Breathing,40.83,1 ,4,Young Adult
d725a4f3-d530-4c07-a237-f80729db838c,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,42.96,16 ,4,Science
66f38949-c7f8-4dfe-a591-b6b2c0ec4f7b,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,57.36,16 ,5,Science
7f4abe7d-fac5-4f29-8866-894f87a96c68,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,44.74,14 ,4,Science
6260fd87-37dc-4ea7-b2ed-a0a75b641f70,Tipping Point for Planet Earth: How Close Are We to the Edge?,37.55,12 ,1,Science
48c15911-415f-4733-a9ff-c36ad7c33893,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",55.91,9 ,1,Science
26e0dd8b-d74b-43d9-84da-5957a3297030,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,28.41,8 ,1,Science
c7ed07da-92a7-46cc-8574-144a33d02bc3,The Origin of Species,10.01,7 ,4,Science
8bee7ae5-00b2-4569-958e-5e4006c9af89,The Grand Design,13.76,5 ,3,Science
7a4cb150-b17d-4a7f-911d-52c3190111fc,Peak: Secrets from the New Science of Expertise,16.28,5 ,2,Science
7cd72948-04b7-40e8-aaeb-594a7a612704,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",13.03,3 ,4,Science
c8256b53-5aa2-4c0b-9fde-9cc73967a4c6,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",57.35,3 ,5,Science
f114c256-a87f-4803-9d42-3f219f004d0b,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",25.83,3 ,2,Science
1915dd73-8319-4cae-96a8-490722da936b,Seven Brief Lessons on Physics,30.60,3 ,4,Science
272fd61d-0b21-4ca5-a378-6f987faa532b,The Selfish Gene,29.45,1 ,1,Science
28e0db52-7bfa-4177-abf2-2e3c97b41a67,A Light in the Attic,51.77,22 ,3,Poetry
1cc98ece-d784-489d-8733-9f90d02ee953,The Black Maria,52.15,19 ,1,Poetry
562c4e3f-e739-482d-9d12-90e173cd7a42,Shakespeare's Sonnets,20.66,19 ,4,Poetry
c2610f53-a9cb-47d1-8389-9b75dab51fe5,Olio,23.88,19 ,1,Poetry
62d3485c-c958-4e4f-9476-7a8f0bf71745,You can't bury them all: Poems,33.63,17 ,2,Poetry
769cf259-e4b9-49dd-969e-dc84252895cd,Slow States of Collapse: Poems,57.31,17 ,3,Poetry
d181c766-d3e2-4d72-8040-e202131261b2,Untitled Collection: Sabbath Poems 2014,14.27,16 ,4,Poetry
a01c15d9-edcd-4841-a5b5-0508cf5412ea,Poems That Make Grown Women Cry,14.19,15 ,4,Poetry
ff131838-51c1-4cd7-af40-42b1ea9b9d58,Night Sky with Exit Wounds,41.05,15 ,1,Poetry
61414e32-ae1e-4b84-8e0e-e872f2c6e0e3,salt.,46.78,14 ,4,Poetry
543a8887-5dd3-4f91-a976-1848c7e87c9c,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",50.89,14 ,5,Poetry
35a853cf-9f68-4c76-b399-75d074ed940e,Out of Print: City Lights Spotlight No. 14,53.64,8 ,5,Poetry
0da7e87c-cd09-4e34-819d-42e0c6e94dd0,Les Fleurs du Mal,29.04,8 ,5,Poetry
40f60605-8f23-4e9b-8f85-5aeccc359647,Howl and Other Poems,40.45,8 ,2,Poetry
4b395a9b-2daa-4d59-90a6-6a906d2aeef0,Leave This Song Behind: Teen Poetry at Its Best,51.17,7 ,5,Poetry
8ce56535-fe57-47af-aa08-5f07738074e0,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),15.42,6 ,5,Poetry
a0bb90f0-457e-480f-90e3-6dd7bf08a155,The Crossover,38.77,5 ,4,Poetry
f48fe2b1-9208-4c85-9937-0fece3d94520,Booked,17.49,5 ,5,Poetry
48683c3d-732b-4af7-a1f6-04e120526ebc,Twenty Love Poems and a Song of Despair,30.95,1 ,4,Poetry
47ac8814-76ae-4a71-bf50-bf50dc9b9b67,"Vampire Knight, Vol. 1 (Vampire Knight #1)",15.40,1 ,1,Paranormal
7c0562c0-667f-42d8-a7de-569f41f743cd,Wall and Piece,44.18,18 ,4,Art
c6bc4c5f-227f-4d30-8e65-f2b55e07ce95,Feathers: Displays of Brilliant Plumage,49.05,14 ,3,Art
87ff88a1-c39e-4248-9826-a67e432c0c3d,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,48.63,9 ,4,Art
1bb4db91-61d7-41e7-85b2-2901f60858c7,The New Drawing on the Right Side of the Brain,43.02,8 ,3,Art
372b87c2-c210-424a-b27f-6808fef0adfe,History of Beauty,10.29,8 ,4,Art
b703eb1a-b23e-480b-9014-8262e7991fc4,The Story of Art,41.14,7 ,4,Art
16067811-4250-428a-ba08-16c887bba447,The Art Book,32.34,7 ,2,Art
3f5d9854-eeea-4ab0-b884-6a7aec9da4e8,Ways of Seeing,39.51,1 ,5,Art
4a7b484b-0a3e-4b34-ac0d-9ca87bbcdf6d,The Lucifer Effect: Understanding How Good People Turn Evil,10.40,14 ,1,Psychology
848360df-12af-4a69-bca9-f709f8eda909,The Golden Condom: And Other Essays on Love Lost and Found,39.43,12 ,1,Psychology
f3557f6c-68d4-4958-aee8-04b364b2ccec,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.27,11 ,3,Psychology
68f94e30-84ff-4081-951e-bc63984c1d10,An Unquiet Mind: A Memoir of Moods and Madness,21.30,6 ,3,Psychology
78ae4b39-c1f2-47a9-95ae-3eddf8296355,"Thinking, Fast and Slow",21.14,3 ,1,Psychology
00dad6da-51df-48ee-9dd2-7abd08159695,Civilization and Its Discontents,59.95,3 ,2,Psychology
e8b907c6-174b-44d2-80e3-2585c2462198,8 Keys to Mental Health Through Exercise,31.04,3 ,1,Psychology
4c5be9ec-4da5-44a4-b892-81d745df81de,The Argonauts,10.93,15 ,2,Autobiography
3d97e809-2568-4d70-b3ac-3108dc0ba1bf,M Train,27.18,11 ,1,Autobiography
d203893d-41f4-458a-96af-ba3a2ccae03a,Lab Girl,40.85,11 ,1,Autobiography
aa61b3a7-34c1-4053-b03b-be66ef915c12,Approval Junkie: Adventures in Caring Too Much,58.81,5 ,5,Autobiography
e83ec44a-e967-44f6-8243-ea6b56b13612,Running with Scissors,12.91,3 ,4,Autobiography
b9c130ae-7de0-4a7a-972d-2006a1ba2ba3,Me Talk Pretty One Day,57.60,3 ,2,Autobiography
e1fe11cc-eceb-457c-b2ac-bf618453e59e,Lust & Wonder,11.87,3 ,2,Autobiography
d7b97454-2b4d-4813-a6b8-5b8d5bd21ed8,Life Without a Recipe,59.04,3 ,5,Autobiography
68c2db00-71a6-412c-b013-b6ce5c11326f,A Heartbreaking Work of Staggering Genius,54.29,3 ,5,Autobiography
549a1e6d-333b-49b2-8bdf-31651e5ac612,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,37.35,3 ,2,Parenting
125e1fc9-8f8d-435f-b303-5b7288d36070,Fifty Shades Freed (Fifty Shades #3),15.36,3 ,5,Adult Fiction
0caf0d25-87b1-45e9-9b9b-0af2a9bd3920,The Long Haul (Diary of a Wimpy Kid #9),44.07,14 ,1,Humor
0ff43354-9979-4459-8939-6a85c7092fbe,Old School (Diary of a Wimpy Kid #10),11.83,14 ,5,Humor
6fd29917-2777-415a-909e-58f6750ee28c,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,25.98,14 ,4,Humor
e535c38c-eae2-4b36-81fd-d05aeba5b4f7,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",14.75,14 ,5,Humor
dfe9df67-fa2c-4902-8a1c-b1067e27c870,Dress Your Family in Corduroy and Denim,43.68,9 ,3,Humor
a67290d9-ccf4-46a1-930a-bc0be1c0dfdf,Toddlers Are A**holes: It's Not Your Fault,25.55,7 ,1,Humor
42ea0faf-2dbc-4a0e-ae47-3b04dfcdd766,When You Are Engulfed in Flames,30.89,3 ,5,Humor
cdc5bec4-b475-4a9e-88c9-37526be6211d,Naked,31.69,3 ,3,Humor
6ccb273c-6210-4e70-a32e-dd404e80101c,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",55.50,3 ,5,Humor
d17b590c-053d-427a-b148-9bbfacacd904,Holidays on Ice,51.07,3 ,2,Humor
e1c2011e-7afe-4b19-b528-7489c5229281,Security,39.25,16 ,2,Horror
27738bbd-5a62-414d-b99a-83ceef69f4c3,Follow You Home,21.36,15 ,1,Horror
09a586cf-be03-4d4a-ad6b-23bd62e52ae8,The Loney,23.40,14 ,1,Horror
a37ab109-86b0-4190-b874-d4172c6418a9,Pet Sematary,10.56,14 ,3,Horror
9003724e-c41a-41d8-89c0-cedb9bb28727,Doctor Sleep (The Shining #2),40.12,14 ,2,Horror
c67e61e7-1f61-4600-9e88-216c335b07bc,Psycho: Sanitarium (Psycho #1.5),36.97,12 ,5,Horror
0a2f3dad-a239-4d70-b08c-1ebf02a65b6b,Can You Keep a Secret? (Fear Street Relaunch #4),48.64,12 ,1,Horror
4ab13272-2602-489e-b578-a0dd9506cee8,Red Dragon (Hannibal Lecter #1),23.37,5 ,3,Horror
4a791f29-3b6f-4b46-afbd-5820030204df,Dracula the Un-Dead,35.63,5 ,5,Horror
50946f37-0850-46b2-acc1-e06c87c669cc,Night Shift (Night Shift #1-20),12.75,4 ,4,Horror
8242683d-e54e-43ed-8a1d-3cc7571e5c89,Needful Things,47.51,4 ,4,Horror
37065696-c530-4583-950f-a51dfb5706d5,Misery,34.79,4 ,2,Horror
b5d2d416-cfea-49d4-b442-9370c3a721b7,It,25.01,4 ,3,Horror
c11d4527-b059-42c7-add5-9d4bb3b483a0,'Salem's Lot,49.56,4 ,4,Horror
be83c017-e7ca-4432-99db-4e40c735008f,The Stand,57.86,3 ,2,Horror
dc907788-061f-4bed-a3f8-54ae7204a3d0,The Girl with All the Gifts,49.47,3 ,3,Horror
aa36a6f7-0b0d-474f-b0ae-b5523654f2aa,House of Leaves,54.89,3 ,1,Horror
5c32ca0f-3ecb-4bbc-bdaf-701fb873f363,Sapiens: A Brief History of Humankind,54.23,20 ,5,History
d4724331-5e1e-420c-8f80-bb9411d375f1,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",25.52,16 ,1,History
768cacb7-b1f7-40b0-b68f-57fe62cb5aab,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,19.73,16 ,1,History
829f7860-adae-44bf-8dfe-bcdd779155db,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",36.28,16 ,2,History
6a94f3d4-f99e-4e7b-9b80-e3d02be5eaf7,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,59.64,15 ,1,History
3d6315ad-9e25-42f4-bdba-3184964a27a0,Zealot: The Life and Times of Jesus of Nazareth,24.70,14 ,3,History
cb4fe98b-e729-4c5b-b62f-36325bfa832e,A Distant Mirror: The Calamitous 14th Century,14.58,14 ,3,History
0b04e678-da23-44a3-b2fd-8f548b18aa4c,1491: New Revelations of the Americas Before Columbus,21.80,14 ,3,History
6099ce24-d17a-49c2-8228-257e9d864c16,Brilliant Beacons: A History of the American Lighthouse,11.45,8 ,3,History
95e924e9-1e20-4335-81b9-1bd67c54df91,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,8 ,5,History
63273914-abfb-4bcd-aec6-b03f11ebe9a2,A Short History of Nearly Everything,52.40,7 ,5,History
d584ae9a-61ea-4fdf-8abf-28b323f7bb1b,The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,6 ,2,History
4c12a09a-b4fc-4171-9529-216beb15f582,Catherine the Great: Portrait of a Woman,58.55,6 ,4,History
e93c6c26-1149-4359-8a6c-7f91c1d59992,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,5 ,5,History
9c88f929-5b30-4d36-b702-b1dd506a9033,The Hiding Place,55.91,5 ,4,History
56124310-6ca6-497e-b5c6-d383743706b5,America's War for the Greater Middle East: A Military History,51.22,5 ,2,History
9b54e68d-81a9-410e-8ba5-a3f46f563e60,The Guns of August,14.54,3 ,2,History
57e7b41b-bcad-4679-a0fa-a8a41079e54f,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.70,3 ,2,History
fed59032-5a25-47fc-a553-2842670ab9cc,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,19 ,3,Food and Drink
11c5f674-3ff0-474d-8d8f-0bff7922c0e9,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",56.41,16 ,1,Food and Drink
cfa679a4-ab85-47f5-865f-f5b4b9fe650c,My Paris Kitchen: Recipes and Stories,33.37,16 ,2,Food and Drink
7d47f8cb-41df-4008-b9ce-5eedd3eec098,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",14.02,16 ,4,Food and Drink
3e1dee6c-d826-49e2-bca4-03d317d8312b,"Layered: Baking, Building, and Styling Spectacular Cakes",40.11,16 ,1,Food and Drink
c83e4f06-b815-4814-bcf5-85043aee9685,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,37.34,15 ,5,Food and Drink
cfa5ceee-c760-4247-a5be-214fc9e6c784,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,37.60,15 ,2,Food and Drink
5a07383d-2e40-4f8b-973e-6ceb9a30357c,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,41.25,15 ,1,Food and Drink
09cba7b5-70b9-4096-8d13-b66da713032e,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",42.16,15 ,3,Food and Drink
